,dt,Month,Year,Month-Year,county_name,state_id,AverageTemperature
1588,1/1/1900,12,2010,12-2010,Strafford,NH,-4.297
1589,1/1/1900,12,2010,12-2010,Summit,OH,-3.932
1590,1/1/1900,12,2010,12-2010,Tarrant,TX,8.548
1591,1/1/1900,12,2010,12-2010,Travis,TX,11.65
1592,1/1/1900,12,2010,12-2010,Tulare,CA,8.554
1593,1/1/1900,12,2010,12-2010,Tulsa,OK,3.557
1594,1/1/1900,12,2010,12-2010,Union,NJ,-2.165
1595,1/1/1900,12,2010,12-2010,Vance,NC,8.099
1596,1/1/1900,12,2010,12-2010,Vanderburgh,IN,-0.787
1597,1/1/1900,12,2010,12-2010,Wake,NC,0.768
1598,1/1/1900,12,2010,12-2010,Walworth,WI,-3.526
1599,1/1/1900,12,2010,12-2010,Warren,IA,0.694
1600,1/1/1900,12,2010,12-2010,Washington,KY,0.346
1601,1/1/1900,12,2010,12-2010,Washington,NY,-3.526
1602,1/1/1900,12,2010,12-2010,Washington,OH,4.547
1603,1/1/1900,12,2010,12-2010,Wayne,IL,10.287
1604,1/1/1900,12,2010,12-2010,Wayne,UT,10.287
1605,1/1/1900,12,2010,12-2010,Webb,TX,14.14
1606,1/1/1900,12,2010,12-2010,Westchester,NY,-2.165
1607,1/1/1900,12,2010,12-2010,Wood,WV,-0.741
1608,1/1/1900,12,2010,12-2010,Worcester,MD,10.287
1609,1/1/1900,12,2010,12-2010,Wyandotte,KS,-1.647
1610,1/1/1900,12,2010,12-2010,NA,NA,5.976166667
1611,1/1/1900,12,2011,12-2011,Aiken,SC,8.589
1612,1/1/1900,12,2011,12-2011,Alachua,FL,15.389
1613,1/1/1900,12,2011,12-2011,Alameda,CA,9.118
1614,1/1/1900,12,2011,12-2011,Alexandria,VA,4.81
1615,1/1/1900,12,2011,12-2011,Allamakee,IA,0.899
1616,1/1/1900,12,2011,12-2011,Allen,IN,3.6815
1617,1/1/1900,12,2011,12-2011,Arlington,VA,4.81
1618,1/1/1900,12,2011,12-2011,Baltimore,MD,4.81
1619,1/1/1900,12,2011,12-2011,Bartholomew,IN,3.885
1620,1/1/1900,12,2011,12-2011,Bell,TX,8.569
1621,1/1/1900,12,2011,12-2011,Bennington,VT,0.785
1622,1/1/1900,12,2011,12-2011,Bernalillo,NM,-2.436
1623,1/1/1900,12,2011,12-2011,Bingham,ID,-0.523
1624,1/1/1900,12,2011,12-2011,Bon Homme,SD,0.785
1625,1/1/1900,12,2011,12-2011,Butts,GA,8.589
1626,1/1/1900,12,2011,12-2011,Campbell,KY,4.3475
1627,1/1/1900,12,2011,12-2011,Cass,NE,1.804
1628,1/1/1900,12,2011,12-2011,Cedar,MO,9.118
1629,1/1/1900,12,2011,12-2011,Charleston,SC,13.935
1630,1/1/1900,12,2011,12-2011,Clark,NV,5.613
1631,1/1/1900,12,2011,12-2011,Clark,WA,3.441
1632,1/1/1900,12,2011,12-2011,Cleveland,OK,6.161
1633,1/1/1900,12,2011,12-2011,Cloud,KS,-3.061
1634,1/1/1900,12,2011,12-2011,Collin,TX,7.797
1635,1/1/1900,12,2011,12-2011,Contra Costa,CA,8.56425
1636,1/1/1900,12,2011,12-2011,Cumberland,NC,9.964
1637,1/1/1900,12,2011,12-2011,Cuyahoga,OH,2.348
1638,1/1/1900,12,2011,12-2011,Dallas,TX,7.797
1639,1/1/1900,12,2011,12-2011,Dane,WI,0.2815
1640,1/1/1900,12,2011,12-2011,Davidson,TN,5.969
1641,1/1/1900,12,2011,12-2011,Daviess,IN,4.81
1642,1/1/1900,12,2011,12-2011,Dearborn,IN,-3.061
1643,1/1/1900,12,2011,12-2011,Denton,TX,7.797
1644,1/1/1900,12,2011,12-2011,District of Columbia,DC,4.81
1645,1/1/1900,12,2011,12-2011,Dodge,WI,0.785
1646,1/1/1900,12,2011,12-2011,Douglas,NE,-0.59
1647,1/1/1900,12,2011,12-2011,Durham,NC,7.674
1648,1/1/1900,12,2011,12-2011,Duval,FL,17.943
1649,1/1/1900,12,2011,12-2011,East Baton Rouge,LA,13.498
1650,1/1/1900,12,2011,12-2011,El Paso,CO,-3.061
1651,1/1/1900,12,2011,12-2011,Erie,NY,1.057
1652,1/1/1900,12,2011,12-2011,Essex,NJ,2.987
1653,1/1/1900,12,2011,12-2011,Fairfax,VA,3.18
1654,1/1/1900,12,2011,12-2011,Fairfield,CT,4.273
1655,1/1/1900,12,2011,12-2011,Floyd,IA,-0.523
1656,1/1/1900,12,2011,12-2011,Franklin,KS,8.0105
1657,1/1/1900,12,2011,12-2011,Franklin,MO,4.81
1658,1/1/1900,12,2011,12-2011,Fulton,IN,2.348
1659,1/1/1900,12,2011,12-2011,Genesee,MI,1.086
1660,1/1/1900,12,2011,12-2011,Guilford,NC,7.674
1661,1/1/1900,12,2011,12-2011,Hall,TX,7.235
1662,1/1/1900,12,2011,12-2011,Hamilton,NE,1.624
1663,1/1/1900,12,2011,12-2011,Hamilton,OH,3.404
1664,1/1/1900,12,2011,12-2011,Hamilton,TN,7.804
1665,1/1/1900,12,2011,12-2011,Hampshire,WV,3.18
1666,1/1/1900,12,2011,12-2011,Harris,TX,12.354
1667,1/1/1900,12,2011,12-2011,Hillsborough,FL,19.028
1668,1/1/1900,12,2011,12-2011,Hillsborough,NH,0.785
1669,1/1/1900,12,2011,12-2011,Hudson,NJ,2.987
1670,1/1/1900,12,2011,12-2011,Ingham,MI,0.899
1671,1/1/1900,12,2011,12-2011,Jackson,MO,2.32
1672,1/1/1900,12,2011,12-2011,Jefferson,KY,5.26
1673,1/1/1900,12,2011,12-2011,Jefferson,LA,13.498
1674,1/1/1900,12,2011,12-2011,Jefferson,TX,12.539
1675,1/1/1900,12,2011,12-2011,Jefferson,WI,0.785
1676,1/1/1900,12,2011,12-2011,Johnson,KS,2.029
1677,1/1/1900,12,2011,12-2011,Kent,MI,0.387
1678,1/1/1900,12,2011,12-2011,Kenton,KY,2.32
1679,1/1/1900,12,2011,12-2011,Knox,TN,5.923
1680,1/1/1900,12,2011,12-2011,Lafayette,LA,13.253
1681,1/1/1900,12,2011,12-2011,Lancaster,NE,-0.59
1682,1/1/1900,12,2011,12-2011,Lancaster,SC,8.868
1683,1/1/1900,12,2011,12-2011,Lane,OR,2.999
1684,1/1/1900,12,2011,12-2011,Larimer,CO,-2.64
1685,1/1/1900,12,2011,12-2011,Lee,FL,21.524
1686,1/1/1900,12,2011,12-2011,Lehigh,PA,2.987
1687,1/1/1900,12,2011,12-2011,Leon,FL,15.291
1688,1/1/1900,12,2011,12-2011,Lincoln,TN,9.964
1689,1/1/1900,12,2011,12-2011,Los Angeles,CA,8.868
1690,1/1/1900,12,2011,12-2011,Lyon,NV,3.885
1691,1/1/1900,12,2011,12-2011,Macomb,MI,1.086
1692,1/1/1900,12,2011,12-2011,Madison,AL,7.804
1693,1/1/1900,12,2011,12-2011,Madison,KY,8.0105
1694,1/1/1900,12,2011,12-2011,Madison,NY,-0.523
1695,1/1/1900,12,2011,12-2011,Maricopa,AZ,8.869
1696,1/1/1900,12,2011,12-2011,McCook,SD,2.999
1697,1/1/1900,12,2011,12-2011,Mecklenburg,NC,9.2
1698,1/1/1900,12,2011,12-2011,Middlesex,MA,0.785
1699,1/1/1900,12,2011,12-2011,Miller,AR,7.797
1700,1/1/1900,12,2011,12-2011,Milwaukee,WI,5.327
1701,1/1/1900,12,2011,12-2011,Minnehaha,SD,-3.125
1702,1/1/1900,12,2011,12-2011,Mobile,AL,11.064
1703,1/1/1900,12,2011,12-2011,Monroe,NY,1.057
1704,1/1/1900,12,2011,12-2011,Montrose,CO,1.738
1705,1/1/1900,12,2011,12-2011,Morrow,OH,2.987
1706,1/1/1900,12,2011,12-2011,Multnomah,OR,3.441
1707,1/1/1900,12,2011,12-2011,Muscogee,GA,9.824
1708,1/1/1900,12,2011,12-2011,Nash,NC,5.969
1709,1/1/1900,12,2011,12-2011,Nelson,KY,9.118
1710,1/1/1900,12,2011,12-2011,Nevada,CA,4.81
1711,1/1/1900,12,2011,12-2011,New Haven,CT,5.559
1712,1/1/1900,12,2011,12-2011,New York,NY,2.987
1713,1/1/1900,12,2011,12-2011,Nueces,TX,14.194
1714,1/1/1900,12,2011,12-2011,Oakland,MI,1.057
1715,1/1/1900,12,2011,12-2011,Onondaga,NY,1.094
1716,1/1/1900,12,2011,12-2011,Ontario,NY,0.785
1717,1/1/1900,12,2011,12-2011,Orange,FL,19.374
1718,1/1/1900,12,2011,12-2011,Orleans,LA,13.498
1719,1/1/1900,12,2011,12-2011,Passaic,NJ,2.987
1720,1/1/1900,12,2011,12-2011,Peoria,IL,1.397
1721,1/1/1900,12,2011,12-2011,Pickens,AL,7.797
1722,1/1/1900,12,2011,12-2011,Pierce,WA,1.501
1723,1/1/1900,12,2011,12-2011,Pinellas,FL,19.028
1724,1/1/1900,12,2011,12-2011,Placer,CA,4.333
1725,1/1/1900,12,2011,12-2011,Portage,OH,1.624
1726,1/1/1900,12,2011,12-2011,Potter,TX,3.096
1727,1/1/1900,12,2011,12-2011,Preston,WV,-3.061
1728,1/1/1900,12,2011,12-2011,Pueblo,CO,-3.538
1729,1/1/1900,12,2011,12-2011,Pulaski,AR,7.044
1730,1/1/1900,12,2011,12-2011,Racine,WI,1.057
1731,1/1/1900,12,2011,12-2011,Randolph,IL,5.252
1732,1/1/1900,12,2011,12-2011,Rappahannock,VA,4.81
1733,1/1/1900,12,2011,12-2011,Richmond,NC,6.161
1734,1/1/1900,12,2011,12-2011,Richmond,VA,8.0105
1735,1/1/1900,12,2011,12-2011,Salt Lake,UT,-2.181
1736,1/1/1900,12,2011,12-2011,San Diego,CA,13.258
1737,1/1/1900,12,2011,12-2011,San Francisco,CA,9.118
1738,1/1/1900,12,2011,12-2011,San Joaquin,CA,9.118
1739,1/1/1900,12,2011,12-2011,San Miguel,NM,5.613
1740,1/1/1900,12,2011,12-2011,Santa Cruz,AZ,7.67
1741,1/1/1900,12,2011,12-2011,Sedgwick,KS,2.244
1742,1/1/1900,12,2011,12-2011,Sevier,UT,-3.061
1743,1/1/1900,12,2011,12-2011,Shawnee,KS,1.738
1744,1/1/1900,12,2011,12-2011,Shelby,TN,7.235
1745,1/1/1900,12,2011,12-2011,Solano,CA,9.118
1746,1/1/1900,12,2011,12-2011,Sonoma,CA,9.118
1747,1/1/1900,12,2011,12-2011,Spartanburg,SC,8.868
1748,1/1/1900,12,2011,12-2011,Stanislaus,CA,4.335
1749,1/1/1900,12,2011,12-2011,Strafford,NH,1.057
1750,1/1/1900,12,2011,12-2011,Summit,OH,2.348
1751,1/1/1900,12,2011,12-2011,Tarrant,TX,7.797
1752,1/1/1900,12,2011,12-2011,Travis,TX,11.261
1753,1/1/1900,12,2011,12-2011,Tulare,CA,6.391
1754,1/1/1900,12,2011,12-2011,Tulsa,OK,5.195
1755,1/1/1900,12,2011,12-2011,Union,NJ,2.987
1756,1/1/1900,12,2011,12-2011,Vance,NC,5.613
1757,1/1/1900,12,2011,12-2011,Vanderburgh,IN,5.252
1758,1/1/1900,12,2011,12-2011,Wake,NC,7.674
1759,1/1/1900,12,2011,12-2011,Walworth,WI,0.785
1760,1/1/1900,12,2011,12-2011,Warren,IA,5.559
1761,1/1/1900,12,2011,12-2011,Washington,KY,3.692
1762,1/1/1900,12,2011,12-2011,Washington,NY,0.785
1763,1/1/1900,12,2011,12-2011,Washington,OH,4.333
1764,1/1/1900,12,2011,12-2011,Wayne,IL,9.118
1765,1/1/1900,12,2011,12-2011,Wayne,UT,9.118
1766,1/1/1900,12,2011,12-2011,Webb,TX,12.885
1767,1/1/1900,12,2011,12-2011,Westchester,NY,2.987
1768,1/1/1900,12,2011,12-2011,Wood,WV,4.81
1769,1/1/1900,12,2011,12-2011,Worcester,MD,9.118
1770,1/1/1900,12,2011,12-2011,Wyandotte,KS,2.32
1771,1/1/1900,12,2011,12-2011,NA,NA,7.423481481
1772,1/1/1900,12,2012,12-2012,Aiken,SC,11.113
1773,1/1/1900,12,2012,12-2012,Alachua,FL,14.983
1774,1/1/1900,12,2012,12-2012,Alameda,CA,8.95
1775,1/1/1900,12,2012,12-2012,Alexandria,VA,4.841
1776,1/1/1900,12,2012,12-2012,Allamakee,IA,1.283
1777,1/1/1900,12,2012,12-2012,Allen,IN,3.7955
1778,1/1/1900,12,2012,12-2012,Arlington,VA,4.841
1779,1/1/1900,12,2012,12-2012,Baltimore,MD,4.841
1780,1/1/1900,12,2012,12-2012,Bartholomew,IN,4.259
1781,1/1/1900,12,2012,12-2012,Bell,TX,11.211
1782,1/1/1900,12,2012,12-2012,Bennington,VT,0.054
1783,1/1/1900,12,2012,12-2012,Bernalillo,NM,0.503
1784,1/1/1900,12,2012,12-2012,Bingham,ID,-0.726
1785,1/1/1900,12,2012,12-2012,Bon Homme,SD,0.054
1786,1/1/1900,12,2012,12-2012,Butts,GA,11.113
1787,1/1/1900,12,2012,12-2012,Campbell,KY,4.55
1788,1/1/1900,12,2012,12-2012,Cass,NE,2.569
1789,1/1/1900,12,2012,12-2012,Cedar,MO,8.95
1790,1/1/1900,12,2012,12-2012,Charleston,SC,14.03
1791,1/1/1900,12,2012,12-2012,Clark,NV,6.691
1792,1/1/1900,12,2012,12-2012,Clark,WA,4.655
1793,1/1/1900,12,2012,12-2012,Cleveland,OK,7.294
1794,1/1/1900,12,2012,12-2012,Cloud,KS,-1.55
1795,1/1/1900,12,2012,12-2012,Collin,TX,9.887
1796,1/1/1900,12,2012,12-2012,Contra Costa,CA,8.43475
1797,1/1/1900,12,2012,12-2012,Cumberland,NC,10.43
1798,1/1/1900,12,2012,12-2012,Cuyahoga,OH,2.938
1799,1/1/1900,12,2012,12-2012,Dallas,TX,9.887
1800,1/1/1900,12,2012,12-2012,Dane,WI,0.2965
1801,1/1/1900,12,2012,12-2012,Davidson,TN,7.984
1802,1/1/1900,12,2012,12-2012,Daviess,IN,4.841
1803,1/1/1900,12,2012,12-2012,Dearborn,IN,-1.55
1804,1/1/1900,12,2012,12-2012,Denton,TX,9.887
1805,1/1/1900,12,2012,12-2012,District of Columbia,DC,4.841
1806,1/1/1900,12,2012,12-2012,Dodge,WI,0.054
1807,1/1/1900,12,2012,12-2012,Douglas,NE,-1.025
1808,1/1/1900,12,2012,12-2012,Durham,NC,8.144
1809,1/1/1900,12,2012,12-2012,Duval,FL,17.163
1810,1/1/1900,12,2012,12-2012,East Baton Rouge,LA,14.76
1811,1/1/1900,12,2012,12-2012,El Paso,CO,-1.55
1812,1/1/1900,12,2012,12-2012,Erie,NY,1.345
1813,1/1/1900,12,2012,12-2012,Essex,NJ,2.586
1814,1/1/1900,12,2012,12-2012,Fairfax,VA,3.795
1815,1/1/1900,12,2012,12-2012,Fairfield,CT,3.804
1816,1/1/1900,12,2012,12-2012,Floyd,IA,-0.726
1817,1/1/1900,12,2012,12-2012,Franklin,KS,7.9195
1818,1/1/1900,12,2012,12-2012,Franklin,MO,4.841
1819,1/1/1900,12,2012,12-2012,Fulton,IN,2.938
1820,1/1/1900,12,2012,12-2012,Genesee,MI,1.319
1821,1/1/1900,12,2012,12-2012,Guilford,NC,8.144
1822,1/1/1900,12,2012,12-2012,Hall,TX,9.456
1823,1/1/1900,12,2012,12-2012,Hamilton,NE,2.384
1824,1/1/1900,12,2012,12-2012,Hamilton,OH,4.187
1825,1/1/1900,12,2012,12-2012,Hamilton,TN,8.689
1826,1/1/1900,12,2012,12-2012,Hampshire,WV,3.795
1827,1/1/1900,12,2012,12-2012,Harris,TX,14.408
1828,1/1/1900,12,2012,12-2012,Hillsborough,FL,18.635
1829,1/1/1900,12,2012,12-2012,Hillsborough,NH,0.054
1830,1/1/1900,12,2012,12-2012,Hudson,NJ,2.586
1831,1/1/1900,12,2012,12-2012,Ingham,MI,1.283
1832,1/1/1900,12,2012,12-2012,Jackson,MO,2.708
1833,1/1/1900,12,2012,12-2012,Jefferson,KY,6.352
1834,1/1/1900,12,2012,12-2012,Jefferson,LA,14.76
1835,1/1/1900,12,2012,12-2012,Jefferson,TX,14.883
1836,1/1/1900,12,2012,12-2012,Jefferson,WI,0.054
1837,1/1/1900,12,2012,12-2012,Johnson,KS,2.2065
1838,1/1/1900,12,2012,12-2012,Kent,MI,0.203666667
1839,1/1/1900,12,2012,12-2012,Kenton,KY,2.708
1840,1/1/1900,12,2012,12-2012,Knox,TN,6.455
1841,1/1/1900,12,2012,12-2012,Lafayette,LA,15.15
1842,1/1/1900,12,2012,12-2012,Lancaster,NE,-1.025
1843,1/1/1900,12,2012,12-2012,Lancaster,SC,8.712
1844,1/1/1900,12,2012,12-2012,Lane,OR,3.811
1845,1/1/1900,12,2012,12-2012,Larimer,CO,-1.783
1846,1/1/1900,12,2012,12-2012,Lee,FL,21.225
1847,1/1/1900,12,2012,12-2012,Lehigh,PA,2.586
1848,1/1/1900,12,2012,12-2012,Leon,FL,15.171
1849,1/1/1900,12,2012,12-2012,Lincoln,TN,10.43
1850,1/1/1900,12,2012,12-2012,Los Angeles,CA,8.712
1851,1/1/1900,12,2012,12-2012,Lyon,NV,4.259
1852,1/1/1900,12,2012,12-2012,Macomb,MI,1.319
1853,1/1/1900,12,2012,12-2012,Madison,AL,8.689
1854,1/1/1900,12,2012,12-2012,Madison,KY,7.9195
1855,1/1/1900,12,2012,12-2012,Madison,NY,-0.726
1856,1/1/1900,12,2012,12-2012,Maricopa,AZ,10.9126
1857,1/1/1900,12,2012,12-2012,McCook,SD,3.811
1858,1/1/1900,12,2012,12-2012,Mecklenburg,NC,9.812
1859,1/1/1900,12,2012,12-2012,Middlesex,MA,0.054
1860,1/1/1900,12,2012,12-2012,Miller,AR,9.887
1861,1/1/1900,12,2012,12-2012,Milwaukee,WI,5.592
1862,1/1/1900,12,2012,12-2012,Minnehaha,SD,-6.487
1863,1/1/1900,12,2012,12-2012,Mobile,AL,12.402
1864,1/1/1900,12,2012,12-2012,Monroe,NY,1.345
1865,1/1/1900,12,2012,12-2012,Montrose,CO,1.705
1866,1/1/1900,12,2012,12-2012,Morrow,OH,2.586
1867,1/1/1900,12,2012,12-2012,Multnomah,OR,4.655
1868,1/1/1900,12,2012,12-2012,Muscogee,GA,10.437
1869,1/1/1900,12,2012,12-2012,Nash,NC,7.984
1870,1/1/1900,12,2012,12-2012,Nelson,KY,8.95
1871,1/1/1900,12,2012,12-2012,Nevada,CA,4.841
1872,1/1/1900,12,2012,12-2012,New Haven,CT,5.022
1873,1/1/1900,12,2012,12-2012,New York,NY,2.586
1874,1/1/1900,12,2012,12-2012,Nueces,TX,16.578
1875,1/1/1900,12,2012,12-2012,Oakland,MI,1.345
1876,1/1/1900,12,2012,12-2012,Onondaga,NY,1.27
1877,1/1/1900,12,2012,12-2012,Ontario,NY,0.054
1878,1/1/1900,12,2012,12-2012,Orange,FL,18.557
1879,1/1/1900,12,2012,12-2012,Orleans,LA,14.76
1880,1/1/1900,12,2012,12-2012,Passaic,NJ,2.586
1881,1/1/1900,12,2012,12-2012,Peoria,IL,1.55
1882,1/1/1900,12,2012,12-2012,Pickens,AL,9.887
1883,1/1/1900,12,2012,12-2012,Pierce,WA,1.517
1884,1/1/1900,12,2012,12-2012,Pinellas,FL,18.635
1885,1/1/1900,12,2012,12-2012,Placer,CA,2.791
1886,1/1/1900,12,2012,12-2012,Portage,OH,2.384
1887,1/1/1900,12,2012,12-2012,Potter,TX,5.851
1888,1/1/1900,12,2012,12-2012,Preston,WV,-1.55
1889,1/1/1900,12,2012,12-2012,Pueblo,CO,-0.114
1890,1/1/1900,12,2012,12-2012,Pulaski,AR,9.142
1891,1/1/1900,12,2012,12-2012,Racine,WI,1.345
1892,1/1/1900,12,2012,12-2012,Randolph,IL,6.422
1893,1/1/1900,12,2012,12-2012,Rappahannock,VA,4.841
1894,1/1/1900,12,2012,12-2012,Richmond,NC,7.294
1895,1/1/1900,12,2012,12-2012,Richmond,VA,7.9195
1896,1/1/1900,12,2012,12-2012,Salt Lake,UT,-0.189
1897,1/1/1900,12,2012,12-2012,San Diego,CA,13.531
1898,1/1/1900,12,2012,12-2012,San Francisco,CA,8.95
1899,1/1/1900,12,2012,12-2012,San Joaquin,CA,8.95
1900,1/1/1900,12,2012,12-2012,San Miguel,NM,6.691
1901,1/1/1900,12,2012,12-2012,Santa Cruz,AZ,9.821
1902,1/1/1900,12,2012,12-2012,Sedgwick,KS,2.762
1903,1/1/1900,12,2012,12-2012,Sevier,UT,-1.55
1904,1/1/1900,12,2012,12-2012,Shawnee,KS,1.705
1905,1/1/1900,12,2012,12-2012,Shelby,TN,9.456
1906,1/1/1900,12,2012,12-2012,Solano,CA,8.95
1907,1/1/1900,12,2012,12-2012,Sonoma,CA,8.95
1908,1/1/1900,12,2012,12-2012,Spartanburg,SC,8.712
1909,1/1/1900,12,2012,12-2012,Stanislaus,CA,3.743
1910,1/1/1900,12,2012,12-2012,Strafford,NH,1.345
1911,1/1/1900,12,2012,12-2012,Summit,OH,2.938
1912,1/1/1900,12,2012,12-2012,Tarrant,TX,9.887
1913,1/1/1900,12,2012,12-2012,Travis,TX,13.435
1914,1/1/1900,12,2012,12-2012,Tulare,CA,7.395
1915,1/1/1900,12,2012,12-2012,Tulsa,OK,6.299
1916,1/1/1900,12,2012,12-2012,Union,NJ,2.586
1917,1/1/1900,12,2012,12-2012,Vance,NC,6.691
1918,1/1/1900,12,2012,12-2012,Vanderburgh,IN,6.422
1919,1/1/1900,12,2012,12-2012,Wake,NC,8.144
1920,1/1/1900,12,2012,12-2012,Walworth,WI,0.054
1921,1/1/1900,12,2012,12-2012,Warren,IA,5.022
1922,1/1/1900,12,2012,12-2012,Washington,KY,4.74
1923,1/1/1900,12,2012,12-2012,Washington,NY,0.054
1924,1/1/1900,12,2012,12-2012,Washington,OH,2.791
1925,1/1/1900,12,2012,12-2012,Wayne,IL,8.95
1926,1/1/1900,12,2012,12-2012,Wayne,UT,8.95
1927,1/1/1900,12,2012,12-2012,Webb,TX,15.607
1928,1/1/1900,12,2012,12-2012,Westchester,NY,2.586
1929,1/1/1900,12,2012,12-2012,Wood,WV,4.841
1930,1/1/1900,12,2012,12-2012,Worcester,MD,8.95
1931,1/1/1900,12,2012,12-2012,Wyandotte,KS,2.708
1932,1/1/1900,12,2012,12-2012,NA,NA,7.831675926
1933,1/1/1900,2,2010,2-2010,Aiken,SC,5.048
1934,1/1/1900,2,2010,2-2010,Alachua,FL,9.938
1935,1/1/1900,2,2010,2-2010,Alameda,CA,11.467
1936,1/1/1900,2,2010,2-2010,Alexandria,VA,-0.721
1937,1/1/1900,2,2010,2-2010,Allamakee,IA,-3.324
1938,1/1/1900,2,2010,2-2010,Allen,IN,-1.6615
1939,1/1/1900,2,2010,2-2010,Arlington,VA,-0.721
1940,1/1/1900,2,2010,2-2010,Baltimore,MD,-0.721
1941,1/1/1900,2,2010,2-2010,Bartholomew,IN,-2.512
1942,1/1/1900,2,2010,2-2010,Bell,TX,6.241
1943,1/1/1900,2,2010,2-2010,Bennington,VT,-2.522
1944,1/1/1900,2,2010,2-2010,Bernalillo,NM,1.537
1945,1/1/1900,2,2010,2-2010,Bingham,ID,-4.742
1946,1/1/1900,2,2010,2-2010,Bon Homme,SD,-2.522
1947,1/1/1900,2,2010,2-2010,Butts,GA,5.048
1948,1/1/1900,2,2010,2-2010,Campbell,KY,-1.6165
1949,1/1/1900,2,2010,2-2010,Cass,NE,-3.838
1950,1/1/1900,2,2010,2-2010,Cedar,MO,11.467
1951,1/1/1900,2,2010,2-2010,Charleston,SC,8.23
1952,1/1/1900,2,2010,2-2010,Clark,NV,8.547
1953,1/1/1900,2,2010,2-2010,Clark,WA,7.615
1954,1/1/1900,2,2010,2-2010,Cleveland,OK,3.689
1955,1/1/1900,2,2010,2-2010,Cloud,KS,-2.83
1956,1/1/1900,2,2010,2-2010,Collin,TX,4.924
1957,1/1/1900,2,2010,2-2010,Contra Costa,CA,8.85825
1958,1/1/1900,2,2010,2-2010,Cumberland,NC,4.518
1959,1/1/1900,2,2010,2-2010,Cuyahoga,OH,-3.411
1960,1/1/1900,2,2010,2-2010,Dallas,TX,4.924
1961,1/1/1900,2,2010,2-2010,Dane,WI,-4.0155
1962,1/1/1900,2,2010,2-2010,Davidson,TN,0.943
1963,1/1/1900,2,2010,2-2010,Daviess,IN,-0.721
1964,1/1/1900,2,2010,2-2010,Dearborn,IN,-2.83
1965,1/1/1900,2,2010,2-2010,Denton,TX,4.924
1966,1/1/1900,2,2010,2-2010,District of Columbia,DC,-0.721
1967,1/1/1900,2,2010,2-2010,Dodge,WI,-2.522
1968,1/1/1900,2,2010,2-2010,Douglas,NE,-5.842
1969,1/1/1900,2,2010,2-2010,Durham,NC,2.29
1970,1/1/1900,2,2010,2-2010,Duval,FL,11.555
1971,1/1/1900,2,2010,2-2010,East Baton Rouge,LA,9.025
1972,1/1/1900,2,2010,2-2010,El Paso,CO,-2.83
1973,1/1/1900,2,2010,2-2010,Erie,NY,-3.945
1974,1/1/1900,2,2010,2-2010,Essex,NJ,-1.456
1975,1/1/1900,2,2010,2-2010,Fairfax,VA,-2.593
1976,1/1/1900,2,2010,2-2010,Fairfield,CT,-0.4705
1977,1/1/1900,2,2010,2-2010,Floyd,IA,-4.742
1978,1/1/1900,2,2010,2-2010,Franklin,KS,6.2495
1979,1/1/1900,2,2010,2-2010,Franklin,MO,-0.721
1980,1/1/1900,2,2010,2-2010,Fulton,IN,-3.411
1981,1/1/1900,2,2010,2-2010,Genesee,MI,-3.289
1982,1/1/1900,2,2010,2-2010,Guilford,NC,2.29
1983,1/1/1900,2,2010,2-2010,Hall,TX,2.989
1984,1/1/1900,2,2010,2-2010,Hamilton,NE,-3.776
1985,1/1/1900,2,2010,2-2010,Hamilton,OH,-3.237
1986,1/1/1900,2,2010,2-2010,Hamilton,TN,2.486
1987,1/1/1900,2,2010,2-2010,Hampshire,WV,-2.593
1988,1/1/1900,2,2010,2-2010,Harris,TX,8.917
1989,1/1/1900,2,2010,2-2010,Hillsborough,FL,12.533
1990,1/1/1900,2,2010,2-2010,Hillsborough,NH,-2.522
1991,1/1/1900,2,2010,2-2010,Hudson,NJ,-1.456
1992,1/1/1900,2,2010,2-2010,Ingham,MI,-3.324
1993,1/1/1900,2,2010,2-2010,Jackson,MO,-3.274
1994,1/1/1900,2,2010,2-2010,Jefferson,KY,-0.899
1995,1/1/1900,2,2010,2-2010,Jefferson,LA,9.025
1996,1/1/1900,2,2010,2-2010,Jefferson,TX,8.869
1997,1/1/1900,2,2010,2-2010,Jefferson,WI,-2.522
1998,1/1/1900,2,2010,2-2010,Johnson,KS,-3.058
1999,1/1/1900,2,2010,2-2010,Kent,MI,-3.529333333
2000,1/1/1900,2,2010,2-2010,Kenton,KY,-3.274
2001,1/1/1900,2,2010,2-2010,Knox,TN,0.195
2002,1/1/1900,2,2010,2-2010,Lafayette,LA,9.107
2003,1/1/1900,2,2010,2-2010,Lancaster,NE,-5.842
2004,1/1/1900,2,2010,2-2010,Lancaster,SC,10.353
2005,1/1/1900,2,2010,2-2010,Lane,OR,6.821
2006,1/1/1900,2,2010,2-2010,Larimer,CO,-3.116
2007,1/1/1900,2,2010,2-2010,Lee,FL,15.36
2008,1/1/1900,2,2010,2-2010,Lehigh,PA,-1.456
2009,1/1/1900,2,2010,2-2010,Leon,FL,9.452
2010,1/1/1900,2,2010,2-2010,Lincoln,TN,4.518
2011,1/1/1900,2,2010,2-2010,Los Angeles,CA,10.353
2012,1/1/1900,2,2010,2-2010,Lyon,NV,-2.512
2013,1/1/1900,2,2010,2-2010,Macomb,MI,-3.289
2014,1/1/1900,2,2010,2-2010,Madison,AL,2.486
2015,1/1/1900,2,2010,2-2010,Madison,KY,6.2495
2016,1/1/1900,2,2010,2-2010,Madison,NY,-4.742
